貼文時間,貼文ID,貼文內容,分享內容,讚數,分享數
2015-01-20 07:10:00+00:00,111515882197852_1024351737580924,"《ㄨㄚ 係總舖師 Again》今天湧入許多人潮來試吃評分～
每個主持人都信心滿滿！你們能預測得出誰是第一嗎？",,5816,12
2015-01-20 06:10:00+00:00,111515882197852_1024331337582964,"直接擺床睡在柏林大街！你們大概史上第一人...
(這床對莎烈很重要..你們今晚就知道....)",,6310,8
2015-01-19 10:30:00+00:00,111515882197852_1023882650961166,"這邊讓你能享受到五星級帝王般的待遇！
住爽爽又吃爽爽～",,8299,16
2015-01-17 07:30:00+00:00,111515882197852_1022654881083943,"這次去歐洲不用當背包客 YA
(別錯過每一集！要送機票帶你去最浪漫時尚的地方...)",,5828,7
2015-01-16 10:34:02+00:00,111515882197852_1022130577803040,"【初次見面!KOBE!神戶】得獎名單已經出爐啦！

恭喜！兩位幸運的得獎者

*得獎的人我們已在你的留言上回覆，通知中獎相關訊息。
 請中獎者填妥下方領取贈品所需之聯絡資訊，
 並在三日內回覆至粉專。

※郵遞區號：
※地址：
※姓名：
※電話：

贈獎注意事項：
1.請各位中獎人於領取時間領取贈品，過時視同中獎人放棄得獎權利，我們將重新抽選得獎者。(作業時間三天)
2.顏色及尺寸以實際出貨為主。",,945,0
2015-01-16 04:10:42+00:00,111515882197852_1022018567814241,"下禮拜就要去歐洲過聖誕節了!!!!!
(哪裡的聖誕樹有台灣的國旗勒？)",,6184,5
2015-01-15 10:30:00+00:00,111515882197852_1021629637853134,這道蝦名字提示的很明顯！你們知道是什麼嗎？,,4496,23
2015-01-14 10:48:32+00:00,111515882197852_1021079137908184,"人客啊～今晚要去見識員林實力派美食！
(每次這樣都想很壞的把手放掉...)",,3961,10
2015-01-13 13:34:39+00:00,111515882197852_1020629751286456,"米那桑～
這天然的紅楓古道大家今晚別錯過了！",,6499,13
2015-01-13 11:32:08+00:00,111515882197852_1020572681292163,不只食尚，一哥這張也可上時尚封面了！,,8035,7
2015-01-13 09:46:01+00:00,111515882197852_1020525824630182,初次和KOBE見面～這邊是一定要來的！,,5237,14
2015-01-13 04:00:01+00:00,111515882197852_1020389541310477,我逆著光卻看見_______？,,8969,17
2015-01-12 10:30:00+00:00,111515882197852_1019965768019521,"冬令進補～來這家準沒錯！
(後面的也太搶鏡頭了吧....)",,4962,13
2015-01-11 09:32:30+00:00,111515882197852_1019337674748997,"神戶多好玩？
用楓葉紅+瘋人浩的照片讓你先感受一下～",,7921,13
2015-01-11 07:25:16+00:00,111515882197852_1019278684754896,這…不會是神戶美食之一吧？,,3417,1
2015-01-10 08:50:01+00:00,111515882197852_1018696521479779,到底浩子手上是什麼？該不會是.....,,6863,6
2015-01-09 11:20:00+00:00,111515882197852_1018200148196083,"啊～名符其實的背""莎""!!這怎麼受得了!!
(可以轉正面嗎......??)",,16696,42
2015-01-09 09:47:46+00:00,111515882197852_1018117501537681,阿松的開春報喜,食尚玩家 published a note.,660,4
2015-01-07 10:35:00+00:00,111515882197852_1016432848372813,斷背版的傑克與蘿絲？,,2036,0
2015-01-07 11:12:14+00:00,111515882197852_1016445585038206,">>>工商服務洗溫泉時間?<<<
快問快答：
天氣冷颼颼鄉親們要幹嘛???

煮火鍋?抱暖爐!滾棉被~魚咬腳?(藹牙~不是魚咬腳拉~是泡好湯!!!)

走吧!!跟著莎莎、阿松咱們一起去體驗體驗台灣好湯!!蘇湖蘇湖一下囉????
燒.....................旦幾咧 !!!! 加碼好康送 !!!! 現在泡溫泉還可以抽『大阪雙人來回機票』而且只到1月底唷，走拉走拉~還等什麼? 
http://www.2014hotspring.tw/",,1550,15
2015-01-06 13:30:01+00:00,111515882197852_1014891871860244,今晚品酒大賽就要開始！參賽者只有一人，是誰呢？,,5717,7
2015-01-06 10:30:01+00:00,111515882197852_1014718565210908,去去武器走～究竟誰是哈利誰是榮恩？,,14988,70
2015-01-05 08:30:00+00:00,111515882197852_1013332448682853,"～ 候補名額 ~
恭喜以下兩位
邱雅琳、Maureen Lai

獲得【浩翔親筆簽名POLO衫】
請於12/16(二)中午12點前將領獎資料寄至 tvbsmkt@tvbs.com.tw
主旨註明活動名稱【秘魯快問快答接力賽-第1棒】
 回覆收件人姓名、地址(限台澎金馬地區)、電話、FB帳號

 請得獎者在本篇PO文下用得獎帳號留言告知收件資料已寄出，以確認身分。
 回覆不完整或逾時者將視為自動棄權且不另行遞補
 注意事項：TVBS保留解釋、修改及暫停本活動之權利",,2287,4
2014-12-31 15:52:16+00:00,111515882197852_1009205522428879,"林俊傑的水舞～～太帥啦！！！
(水就盡量濺過來吧!!小編可以的!!)

不在電視前也沒關係，線上直播為你播出喔
>>http://www.tvbs.com.tw/project/2015_taipei/05-3.php
更多獨家藝人幕後直擊，攏底家
>>http://www.tvbs.com.tw/project/2015_taipei/05-2.php",食尚玩家 added 5 new photos.,2261,7
2014-12-31 14:04:53+00:00,111515882197852_1009147142434717,"Ella...到後面..脫了啦>///<(羞)
怎麼能這樣性感又帥氣
小編都要跪下來叫女王了!!

不在電視前也沒關係，線上直播為你播出喔
>>http://www.tvbs.com.tw/project/2015_taipei/05-3.php
更多獨家藝人幕後直擊，攏底家
>>http://www.tvbs.com.tw/project/2015_taipei/05-2.php",食尚玩家 added 31 new photos.,3036,11
2014-12-31 11:25:50+00:00,111515882197852_1008964102453021,"尚古椎的左左右右一開場就帶給Everybody無比的歡樂！
面對台下所有來跨年的觀眾她們都沒在怕！
我們的天團和大聲萱樺男的帥女的美啊～～

不在電視前也沒關係，線上直播為你播出喔
>>http://www.tvbs.com.tw/project/2015_taipei/05-3.php",食尚玩家 added 12 new photos.,905,1
2014-12-31 11:01:20+00:00,111515882197852_1008954742453957,"我的天天天啊！
這不是我們的松哥和永烈嗎？
他們手上拿的可是互動式螢光棒呢～
鄉親啊～今晚可別忘了高舉螢光棒與我們同樂喔！",食尚玩家 added 8 new photos.,3251,2
2014-12-31 10:52:21+00:00,111515882197852_1008951309120967,"剩不到10分鐘臺北最HIGH新年城跨年晚會就要開始了!
快跟我們一起共襄盛舉，迎接2015年的到來吧!!!",,670,5
2014-12-31 09:46:08+00:00,111515882197852_1008821772467254,"LINE 銀河特攻隊專注在台下看跨年彩排的樣子
也太古椎了吧...!",,1743,0
2014-12-31 07:12:32+00:00,111515882197852_1008769525805812,"靚車 #Mondeo 在臺北最HIGH新年城跨年晚會
跨年後決定偷偷開著他去旅行",,1412,0
2014-12-31 06:09:04+00:00,111515882197852_1008749852474446,"人客啊!!你們要注意了!!!
在這要跟你說一個難得的活動快訊!!
臺北最HIGH新年城跨年晚會主持人任家萱 Selina
新專輯【3.1415】的唯一一場的簽名會(請注意只有一場喔!!!)
將在1/1凌晨1點信義區香堤大道北段喔！
(實際開始時間視臺北跨年晚會結束時間而定喔!!)
你們跨年完可別錯過水水欸Selina唯一一場簽名會唷!!!",,1782,2
2014-12-31 01:30:00+00:00,111515882197852_1008416619174436,"2014跨年前最後一波得獎大放送拉 !!! 
今天要送出50名得獎者，小編我都看得眼花了
真的是大手筆耶 ~
大家快來找找看，你是不是今天的幸運得主呢　？

恭喜以下50位得獎者(歡呼....)
郭 文宜、殘夢、Catherine Chiang、David Wang
林芊芊、Justin Chou、Poko Chao、Chia Ling
Renee Chang、Irene Hsieh、King Ye
Saya  Huang、Eason Hu、Shu-Fen Chou
楊淑惠、Jason Chu、Li-yun Tsai、劉學儒
廖月霜、Shina Lo、陳炘儀、蔡喬喬、蔡松佑
Sharon Pan、林郁宸、布丁豬、游依靜、Ys Chao
楊雅惠、周冠武、Pi Chi Chuang、曾嘉美
尤臆筑、Wei Una、Mars Chen、Apple Chang
賴瀅如、Danica Huang、魏瑢潔、游雅珊
張雅婷、林兒、Vicky Wu、陶子、范笨笨
Vicky Lan、張奈、杜弘宇、潘小婷、黃德榮

哇賽....何其壯觀!!! 
再次恭喜以上得獎者可獲得 #2015冬季旅展 門票兩張
這麼難得的機會，不要再錯過囉 ~

請以上得獎者於2015/01/07(三)中午12點前將領獎資料寄至 tvbsmkt@tvbs.com.tw
主旨註明得獎商品【2015冬季旅展免費門票兩張】
回覆收件人姓名、地址(限台澎金馬地區)、電話、FB帳號
請得獎者在本篇PO文下用得獎帳號留言告知收件資料已寄出，以確認身分。
回覆不完整或逾時者將視為自動棄權且不另行遞補
注意事項：TVBS保留解釋、修改及暫停本活動之權利",,861,6
2014-12-30 13:40:00+00:00,111515882197852_1007721719243926,"祕魯巨石到底有多大？
(架 尼 ㄉㄨㄚˇ！)",,4737,9
2014-12-30 12:40:00+00:00,111515882197852_1007698212579610,浩子吸得這麼開心，到底裡面是...？,,6279,15
2014-12-30 11:40:00+00:00,111515882197852_1007676839248414,哇！他們住在用蘆葦做的島上！連房子也是蘆葦搭的耶！,,5379,12
2014-12-30 10:40:00+00:00,111515882197852_1007654765917288,秘魯來到完結篇了，今天挑戰可怕的青蛙汁！,,7056,15
2014-12-30 09:54:21+00:00,111515882197852_1007636392585792,"捕到一輛 #Ford #Mondeo
在 #２０１５臺北最HIGH新年城跨年晚會 舞台上
好想有一輛～小編新年新願望",,954,1
2014-12-30 09:33:35+00:00,111515882197852_1007629809253117,"今晚印加完結篇！天團彩排完跨年有話要跟你們說～
(天團也太拚了吧...)",,3170,10
2014-12-30 06:58:16+00:00,111515882197852_1007577289258369,"明天就是跨年晚會囉了!!好興奮啊～
還有更多明星，就在明天臺北最HIGH新年城跨年晚會等你唷!
#HTC Taiwan #Zoe Taiwan

更多跨年搶先看，都在這裡喔>>http://www.tvbs.com.tw/project/2015_taipei/05.html",,703,2
2014-12-29 12:54:06+00:00,111515882197852_1007007832648648,"鄉親啊～
張惠妹力挺！唱功十足的男子團體「Boxing」
熱情奔放的程度,12/31你一定要現場來感受！

更多跨年搶先看，都在這裡喔>>http://www.tvbs.com.tw/project/2015_taipei/05.html",食尚玩家 added 8 new photos.,749,0
2014-12-29 11:00:00+00:00,111515882197852_1006940895988675,少女心的你們～可別錯過這一家！,,11294,127
2014-12-29 11:05:10+00:00,111515882197852_1006945005988264,"鄉親啊～～！！哩看哩看～～
韋禮安也在跨年彩排現場啦！！

更多跨年搶先看，都在這裡喔>>http://www.tvbs.com.tw/project/2015_taipei/05.html","食尚玩家 added 5 new photos from December 29, 2014 at 1:30am.",1186,1
2014-12-29 08:59:06+00:00,111515882197852_1006897969326301,"Line銀河特攻隊也出席跨年預備現場監工啦！
(Boss那欸架古椎?)",,4463,11
2014-12-28 05:34:41+00:00,111515882197852_1006028509413247,"噴火了！好厲害。
#Ford",,1897,2
2014-12-28 04:18:55+00:00,111515882197852_1006004252749006,"快快快
今天來國父紀念館
和22公尺高的熱汽車照相吧！
謝 #Ford 提供休假鮮玩意兒",,874,0
2014-12-25 13:25:05+00:00,111515882197852_1003963686286396,"各位鄉親啊～這ㄧ天怎麼可能會忘了你們呢！
祝你們聖誕快樂！聖誕節大家有甚麼願望呢？",,7764,14
2014-12-25 10:22:04+00:00,111515882197852_1003857956296969,人高不一定膽大！透明觀景台有人嚇死了！,,9597,51
2014-12-24 17:56:46+00:00,111515882197852_1003429796339785,"平安就是福
耶誕要快樂",,3773,12
2014-12-24 10:46:08+00:00,111515882197852_1003207503028681,站在這前面，都有種歐洲皇家子弟的潮流Style～,,4013,3
2014-12-24 10:04:54+00:00,111515882197852_1003190519697046,"有夠可愛 !!!
雷電熊大﹏瞪瞪！",食尚玩家 shared TVBS業務部除役及現役兵官服務株式會社's video.,535,0
2014-12-24 09:57:33+00:00,111515882197852_1003188013030630,"八位美食達人們私底下偷偷去的是哪些餐廳？ 
那你一定要瞪大眼睛、豎起耳朵、加快手腳，
因為所有最美好的一切都在2015美食年鑑~
書局超商通通都有在賣喔~",,1865,11
2014-12-24 09:56:22+00:00,111515882197852_1003187649697333,,食尚玩家 updated their profile picture.,2010,2
2014-12-23 13:40:00+00:00,111515882197852_1002690346413730,秘魯的梯田都走一種Circle的港覺～,,6227,11
2014-12-23 12:40:01+00:00,111515882197852_1002665799749518,"我說浩子啊！你真以為你是太陽神呀！
(不知道大家想看阿翔扮什麼呢？)",,6356,4
2014-12-23 11:40:01+00:00,111515882197852_1002641076418657,"秘魯鹽田好壯觀！但是好像＿＿＿！
(已下開放回答～)",,7923,15
2014-12-23 10:35:01+00:00,111515882197852_1002600139756084,"這道秘魯高級料理，實在讓人很煎熬！
你們知道是甚麼嗎？",,6562,10
2014-12-23 10:00:00+00:00,111515882197852_1002588916423873,"照過來照過來~ 阿這次又是什麼瘋狂大放送啦?

吼~話說2015年年初的 #台北國際冬季旅展，要在 #2015台北跨年 結束後緊接著展開拉~這次吼~又是什麼出乎人意料之外的好康等著你來挖寶咧!!!

2015【台北國際冬季旅展】即將於1/9-1/12盛大登場，只要你在下方留言《台北國際冬季旅展，食尚粉絲緊來瞧瞧看!!!》並且分享至個人臉書 (設定公開) 即可有機會抽中【台北國際冬季旅展】免費門票一組(兩張)，限量50組!!!!!!!
好康a道相報，大家一起來共襄盛舉啦~~

**好康加碼送五星茶券！你以為好康只有這樣嗎?送門票還有機會抽中價值660元的【國賓大飯店下午茶券】一張。這麼超值你忍心錯過嗎?(五星茶券活動詳情http://goo.gl/TLz7Pc)

-活動辦法-請在此篇Po文按讚並且分享至個人臉書，留言: 《台北國際冬季旅展，食尚粉絲緊來瞧瞧看!!!》<分享文需設為公開>

-活動時間-即日起~12/28(日)23:59
-活動贈獎-【台北國際冬季旅展】免費門票一組(兩張)，限量50組
-注意事項- 主辦單位保留解釋、修改及暫停本活動之權利。",,2080,379
2014-12-22 10:59:51+00:00,111515882197852_1001878856494879,這家很低調～所以今晚別錯過！,,4335,8
2014-12-19 04:00:00+00:00,111515882197852_999681613381270,"在桃園機場捕捉野生食尚一姊莎莎一枚，
BUT今天不出國!!!要來拍廣告!!! 
介紹食尚鐵粉桃園機場超級貼心服務~噹噹噹噹~”自動查驗通關”
自動通關 自動通關 自動通關!!! (感覺貼心ing) 不藏私小撇步大公開，
大家跟莎莎一起輕鬆出國變玩家!
*** 一姐莎莎熱呼呼廣告 現正熱映中 NOW ON TV。看到廣告的朋友來喊又唷~",,5088,10
2014-12-18 10:35:00+00:00,111515882197852_999142366768528,"手裡拿著，嘴裡吃著，眼睛還死盯著...
就知道這家 嘿嘿..(笑)",,5300,9
2014-12-18 10:00:00+00:00,111515882197852_999130053436426,">>>工商服務時間<<<
新北市耶誕演唱會將在本週末登場摟!
編編來預告一下：
周末夜是巨星的樂NOW之夜，和大家一起嗨翻!!
周日則是要舞動大家的感官細胞，猜猜看是哪個super star要登場?
相關消息及活動詳情請上活動官網查詢http://www.2014christmas.tw",,2138,3
2014-12-17 10:50:54+00:00,111515882197852_998424586840306,"你們猜得到這是在扮什麼嗎？
(鐙輝啊...編編我真是猜不透你啊...)",,2615,1
2014-12-16 14:33:49+00:00,111515882197852_997851586897606,"亞馬遜河連當地人都不敢跳！噗嚨共為你們跳啦！
你們覺得誰姿勢100呢？",,7980,15
2014-12-16 13:50:01+00:00,111515882197852_997828960233202,"太囂張！手上拿著食人魚都沒在怕～
(阿翔表示:高山症比較可怕...！)",,10264,12
2014-12-16 12:50:00+00:00,111515882197852_997798936902871,"對牛談情！那對驢談 _____？
(到底阿翔想跟驢子聊些甚麼咧！)",,5204,6
2014-12-16 11:50:01+00:00,111515882197852_997778493571582,"失散的父子相認，樹懶表示...
(鄉親啊～你們覺得呢？)",,11252,13
2014-12-16 10:50:00+00:00,111515882197852_997760033573428,"今晚節目驚險又刺激～
阿翔高山症，差點去了半條命！",,13180,12
2014-12-15 10:25:34+00:00,111515882197852_997086000307498,人客啊～今晚你想選哪位咧？,,3522,8
2014-12-13 09:16:48+00:00,111515882197852_995788373770594,"下禮拜亞馬遜大逃亡！阿娘喂～那欸架刺激呀！
>>https://www.youtube.com/watch?v=aFaBafmaXb8",,1572,12
